184,180103993,20160318000156,1269267865,375260415,180103993,20160318001426,1269859405,375038635
185,180104004,20160318000230,1268887815,375099285,180104004,20160318001410,1269120605,374873155
186,180104067,20160317235915,1270680020,375482203,180104067,20160318000439,1270747081,375722506
187,180104129,20160317235915,1270441619,375097830,180104129,20160318001405,0,0
188,180104131,20160318000100,1268553865,375568805,180104131,20160318000050,1268553755,375568805
189,180104154,20160318000243,1270339868,376003818,180104154,20160318001634,1270532018,376644008
190,180104155,20160317235940,1269275765,375180465,180104155,20160318000600,1268956605,375355325
191,180104265,20160318000120,1270251185,376259985,180104265,20160318002020,1270314285,376415585
192,180104294,20160317235910,1269770155,374011485,180104294,20160318000750,1269857615,374858115
193,180104407,20160318000200,1271043215,376005765,180104407,20160318002130,1270277565,375303515
194,180104444,20160318000013,1268707515,375251155,180104444,20160318000533,1268513135,375109005
195,180104474,20160318000200,1270107735,376444135,180104474,20160318002110,1270150965,376062215
196,180104594,20160318000130,1271557355,374940085,180104594,20160318000420,1271446705,374992865
197,180104603,20160318000020,1270157805,375747665,180104603,20160318001240,1270047915,376086555
198,180104619,20160318000142,1269838806,375660441,180104619,20160318002208,1270614338,375959325
199,180104667,20160318000030,1271551385,375526685,180104667,20160317235920,1271540205,375521115
200,180104681,20160318000120,1270184015,375157235,180104681,20160318001820,1270738955,374890285
201,180104698,20160318000232,1270197185,375658135,180104698,20160318000632,1270073035,375668985
202,180104699,20160318000120,1268508915,375531565,180104699,20160318000150,1268509105,375531415
203,180104714,20160318000120,1270445315,376747865,180104714,20160318000400,1270433055,376713855
204,180104721,20160318000130,1271132015,375171105,180104721,20160318001340,1271545635,375514935
205,180104750,20160318000040,1269088605,375574325,180104750,20160318000000,1269084195,375579655
206,180104766,20160318000120,1269361605,375547865,180104766,20160318000610,1269493615,375487755
207,180104827,20160318000017,1270584045,375075340,180104827,20160318000641,1270421600,375009768
208,180104847,20160318000800,5,5,180104847,20160318001510,5,5
209,180104882,20160318000132,1269247355,375217985,180104882,20160318001752,1269707015,375390835
210,180104908,20160317235849,1269818365,374772055,180104908,20160318000439,1269905785,374980235
211,180104939,20160318000230,5,5,180104939,20160318000110,5,5
212,180104961,20160318000030,1269979185,375686855,180104961,20160318001350,1270828785,375161815
213,180104986,20160317235959,1270294300,374927790,180104986,20160317235939,1270295648,374928486
214,180105000,20160318000120,1270243075,375043375,180105000,20160318000830,1270185455,375184775
215,180105071,20160317235949,1269271911,374840563,180105071,20160318001329,1268362010,375195515
216,180105106,20160317235958,1269225385,375476698,180105106,20160318000602,1268973378,375383050
217,180105213,20160318000227,1270679028,375407901,180105213,20160318000117,1270678450,375407750
218,180105272,20160318000110,1269294835,374840455,180105272,20160318001820,1269527435,374805715
219,180105284,20160318000110,1270667205,375609425,180105284,20160318000420,1270764995,375613935
220,180105318,20160318000150,1269089205,374942635,180105318,20160318001800,1269675985,375611565
221,180105325,20160318000110,1269340245,375130965,180105325,20160318002200,1270450765,374717025
222,180105339,20160317235932,1271284928,375525975,180105339,20160318000254,1271521473,375546961
223,180105352,20160318000050,1270266735,376401625,180105352,20160317235940,1270268005,376398365
224,180105362,20160318000022,1270411449,375599135,180105362,20160318000758,1270237868,375521120
225,180105440,20160317235957,1270436405,375781516,180105440,20160318000732,1270391013,375891738
226,180105487,20160318000129,1269955380,375345908,180105487,20160318001025,1270015948,375010598
227,180105490,20160318000040,1270307865,374926705,180105490,20160317235940,1270317855,374899465
228,180105615,20160318000147,1270896481,375524374,180105615,20160318001357,1270953535,376052950
229,180105716,20160318000051,1270452671,375035038,180105716,20160318002006,1270908250,375890603
230,180105745,20160318000220,1270400235,375257155,180105745,20160318001950,1268681485,375553605
231,180105838,20160318000000,1269013455,374549335,180105838,20160318000520,1268981365,374684615
232,180105855,20160318000120,1269916115,375343435,180105855,20160318000000,1269891685,375341885
233,180105860,20160318000030,1269369415,375553485,180105860,20160318002150,1270930355,375118655
234,180105926,20160318000050,1271126465,374995805,180105926,20160318000320,1271004035,374989135
235,180105928,20160318000100,1270912435,375112965,180105928,20160318000000,1270888835,375114335
236,180105962,20160318000010,1269527951,374803370,180105962,20160318000534,1269556638,374890583
237,180105979,20160318000040,1269110815,374813305,180105979,20160318000010,1269110815,374813305
238,180106133,20160318000140,1270288455,376412405,180106133,20160318000530,1270160795,376477035
239,180106145,20160318000210,1268699815,374747495,180106145,20160318001900,1269090275,374463215
240,180106157,20160318000053,1270585325,375091230,180106157,20160318001956,1270089388,375716838
241,180106173,20160318000100,1270015235,375382085,180106173,20160317235910,1270013705,375430805
242,180106219,20160318000008,1270787219,376016066,180106219,20160318000320,1270606130,375962843
243,180106236,20160318000143,1269438000,375629803,180106236,20160318000515,1269622805,375666296
244,180106262,20160317235930,1270469655,375039215,180106262,20160317235920,1270481135,375043215
